generator,seed,metric,method_a,method_b,value_a,value_b,raw_diff_a_minus_b,improvement
switching_var,16,pair_auc,STCG-v1,DynGranger-F,0.7906976744186046,0.7459749552772809,0.04472271914132375,0.04472271914132375
switching_var,17,pair_auc,STCG-v1,DynGranger-F,0.865625,0.9328125,-0.06718750000000007,-0.06718750000000007
switching_var,18,pair_auc,STCG-v1,DynGranger-F,0.9312865497076024,0.8845029239766082,0.04678362573099415,0.04678362573099415
switching_var,19,pair_auc,STCG-v1,DynGranger-F,0.8373983739837398,0.832520325203252,0.004878048780487809,0.004878048780487809
switching_var,0,precision_at_k,STCG-v1,DynGranger-F,0.7346938775510204,0.6938775510204082,0.04081632653061229,0.04081632653061229
switching_var,1,precision_at_k,STCG-v1,DynGranger-F,0.6851851851851852,0.6111111111111112,0.07407407407407407,0.07407407407407407
switching_var,2,precision_at_k,STCG-v1,DynGranger-F,0.7692307692307693,0.7115384615384616,0.05769230769230771,0.05769230769230771
switching_var,3,precision_at_k,STCG-v1,DynGranger-F,0.6721311475409836,0.6557377049180327,0.016393442622950838,0.016393442622950838
switching_var,4,precision_at_k,STCG-v1,DynGranger-F,0.7090909090909091,0.7090909090909091,0.0,0.0
switching_var,5,precision_at_k,STCG-v1,DynGranger-F,0.7169811320754716,0.6792452830188679,0.037735849056603765,0.037735849056603765
switching_var,6,precision_at_k,STCG-v1,DynGranger-F,0.6521739130434783,0.6521739130434783,0.0,0.0
switching_var,7,precision_at_k,STCG-v1,DynGranger-F,0.49019607843137253,0.5294117647058824,-0.03921568627450983,-0.03921568627450983
switching_var,8,precision_at_k,STCG-v1,DynGranger-F,0.6379310344827587,0.6206896551724138,0.017241379310344862,0.017241379310344862
switching_var,9,precision_at_k,STCG-v1,DynGranger-F,0.6206896551724138,0.603448275862069,0.017241379310344862,0.017241379310344862
switching_var,10,precision_at_k,STCG-v1,DynGranger-F,0.660377358490566,0.6415094339622641,0.018867924528301883,0.018867924528301883
switching_var,11,precision_at_k,STCG-v1,DynGranger-F,0.7090909090909091,0.6363636363636364,0.07272727272727275,0.07272727272727275
switching_var,12,precision_at_k,STCG-v1,DynGranger-F,0.6666666666666666,0.6481481481481481,0.01851851851851849,0.01851851851851849
switching_var,13,precision_at_k,STCG-v1,DynGranger-F,0.6551724137931034,0.6379310344827587,0.01724137931034475,0.01724137931034475
switching_var,14,precision_at_k,STCG-v1,DynGranger-F,0.6304347826086957,0.6304347826086957,0.0,0.0
switching_var,15,precision_at_k,STCG-v1,DynGranger-F,0.6304347826086957,0.6304347826086957,0.0,0.0
switching_var,16,precision_at_k,STCG-v1,DynGranger-F,0.696969696969697,0.6363636363636364,0.06060606060606066,0.06060606060606066
switching_var,17,precision_at_k,STCG-v1,DynGranger-F,0.7241379310344828,0.6724137931034483,0.051724137931034475,0.051724137931034475
switching_var,18,precision_at_k,STCG-v1,DynGranger-F,0.7222222222222222,0.7222222222222222,0.0,0.0
switching_var,19,precision_at_k,STCG-v1,DynGranger-F,0.6774193548387096,0.6774193548387096,0.0,0.0
switching_var,0,shd,STCG-v1,DynGranger-F,26.0,30.0,-4.0,4.0
switching_var,1,shd,STCG-v1,DynGranger-F,34.0,42.0,-8.0,8.0
switching_var,2,shd,STCG-v1,DynGranger-F,24.0,30.0,-6.0,6.0
switching_var,3,shd,STCG-v1,DynGranger-F,40.0,42.0,-2.0,2.0
switching_var,4,shd,STCG-v1,DynGranger-F,32.0,32.0,0.0,-0.0
switching_var,5,shd,STCG-v1,DynGranger-F,30.0,34.0,-4.0,4.0
switching_var,6,shd,STCG-v1,DynGranger-F,32.0,32.0,0.0,-0.0
switching_var,7,shd,STCG-v1,DynGranger-F,52.0,48.0,4.0,-4.0
switching_var,8,shd,STCG-v1,DynGranger-F,42.0,44.0,-2.0,2.0
switching_var,9,shd,STCG-v1,DynGranger-F,44.0,46.0,-2.0,2.0
switching_var,10,shd,STCG-v1,DynGranger-F,36.0,38.0,-2.0,2.0
switching_var,11,shd,STCG-v1,DynGranger-F,32.0,40.0,-8.0,8.0
switching_var,12,shd,STCG-v1,DynGranger-F,36.0,38.0,-2.0,2.0
switching_var,13,shd,STCG-v1,DynGranger-F,40.0,42.0,-2.0,2.0
switching_var,14,shd,STCG-v1,DynGranger-F,34.0,34.0,0.0,-0.0
switching_var,15,shd,STCG-v1,DynGranger-F,34.0,34.0,0.0,-0.0
switching_var,16,shd,STCG-v1,DynGranger-F,40.0,48.0,-8.0,8.0
switching_var,17,shd,STCG-v1,DynGranger-F,32.0,38.0,-6.0,6.0
switching_var,18,shd,STCG-v1,DynGranger-F,30.0,30.0,0.0,-0.0
switching_var,19,shd,STCG-v1,DynGranger-F,40.0,40.0,0.0,-0.0
switching_var,0,lag_accuracy,STCG-v1,DynGranger-F,0.8888888888888888,0.8611111111111112,0.02777777777777768,0.02777777777777768
switching_var,1,lag_accuracy,STCG-v1,DynGranger-F,0.7804878048780488,0.7804878048780488,0.0,0.0
switching_var,2,lag_accuracy,STCG-v1,DynGranger-F,0.85,0.825,0.025000000000000022,0.025000000000000022
switching_var,3,lag_accuracy,STCG-v1,DynGranger-F,0.7619047619047619,0.7857142857142857,-0.023809523809523836,-0.023809523809523836
switching_var,4,lag_accuracy,STCG-v1,DynGranger-F,0.8292682926829268,0.8536585365853658,-0.024390243902439046,-0.024390243902439046
switching_var,5,lag_accuracy,STCG-v1,DynGranger-F,0.7894736842105263,0.7368421052631579,0.052631578947368474,0.052631578947368474
switching_var,6,lag_accuracy,STCG-v1,DynGranger-F,0.8181818181818182,0.8484848484848485,-0.030303030303030276,-0.030303030303030276
switching_var,7,lag_accuracy,STCG-v1,DynGranger-F,0.6666666666666666,0.6944444444444444,-0.02777777777777779,-0.02777777777777779
switching_var,8,lag_accuracy,STCG-v1,DynGranger-F,0.7948717948717948,0.7435897435897436,0.05128205128205121,0.05128205128205121
switching_var,9,lag_accuracy,STCG-v1,DynGranger-F,0.7105263157894737,0.7368421052631579,-0.02631578947368418,-0.02631578947368418
switching_var,10,lag_accuracy,STCG-v1,DynGranger-F,0.8157894736842105,0.7894736842105263,0.02631578947368418,0.02631578947368418
switching_var,11,lag_accuracy,STCG-v1,DynGranger-F,0.7857142857142857,0.7619047619047619,0.023809523809523836,0.023809523809523836
switching_var,12,lag_accuracy,STCG-v1,DynGranger-F,0.8333333333333334,0.8611111111111112,-0.02777777777777779,-0.02777777777777779
switching_var,13,lag_accuracy,STCG-v1,DynGranger-F,0.8536585365853658,0.8292682926829268,0.024390243902439046,0.024390243902439046
switching_var,14,lag_accuracy,STCG-v1,DynGranger-F,0.8571428571428571,0.8,0.05714285714285705,0.05714285714285705
switching_var,15,lag_accuracy,STCG-v1,DynGranger-F,0.84375,0.71875,0.125,0.125
switching_var,16,lag_accuracy,STCG-v1,DynGranger-F,0.7209302325581395,0.7209302325581395,0.0,0.0
switching_var,17,lag_accuracy,STCG-v1,DynGranger-F,0.85,0.825,0.025000000000000022,0.025000000000000022
switching_var,18,lag_accuracy,STCG-v1,DynGranger-F,0.9210526315789473,0.8157894736842105,0.10526315789473684,0.10526315789473684
switching_var,19,lag_accuracy,STCG-v1,DynGranger-F,0.8536585365853658,0.8292682926829268,0.024390243902439046,0.024390243902439046
