generator,seed,method,edge_auc,pair_auc,precision_at_k,shd,lag_accuracy,true_edges,edge_density
nonlinear_var,2,Random,0.4206896551724138,0.40106951871657753,0.08695652173913043,42.0,0.3181818181818182,23.0,0.13690476190476192
nonlinear_var,2,LagCorr,0.8875562218890555,0.9050802139037433,0.6521739130434783,16.0,0.7727272727272727,23.0,0.13690476190476192
nonlinear_var,2,VAR-Ridge,0.9997001499250375,1.0,0.9565217391304348,2.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,VAR-Lasso,1.0,1.0,1.0,0.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,Granger-F,1.0,1.0,1.0,0.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,DynVAR-Ridge,0.9880059970014993,0.9745989304812834,0.9565217391304348,2.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,DynVAR-Lasso,0.9922038980509745,0.983957219251337,0.9565217391304348,2.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,DynGranger-F,1.0,1.0,1.0,0.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,STCG-v0,0.9937031484257871,0.9866310160427807,0.9565217391304348,2.0,1.0,23.0,0.13690476190476192
nonlinear_var,2,STCG-v1,0.9982008995502248,0.9946524064171123,0.9565217391304348,2.0,1.0,23.0,0.13690476190476192
nonlinear_var,3,Random,0.45447779707268665,0.41410256410256413,0.10344827586206896,52.0,0.2692307692307692,29.0,0.17261904761904762
nonlinear_var,3,LagCorr,0.893326717935996,0.8538461538461538,0.6206896551724138,22.0,0.8076923076923077,29.0,0.17261904761904762
nonlinear_var,3,VAR-Ridge,0.9851153559910693,0.9692307692307692,0.9310344827586207,4.0,1.0,29.0,0.17261904761904762
nonlinear_var,3,VAR-Lasso,0.9972711485983627,0.9897435897435898,0.9655172413793104,2.0,1.0,29.0,0.17261904761904762
nonlinear_var,3,Granger-F,0.9883403621930043,0.9743589743589743,0.9655172413793104,2.0,1.0,29.0,0.17261904761904762
nonlinear_var,3,DynVAR-Ridge,0.9632845447779708,0.9282051282051282,0.7586206896551724,14.0,0.9615384615384616,29.0,0.17261904761904762
nonlinear_var,3,DynVAR-Lasso,0.9796576531877946,0.9551282051282052,0.8275862068965517,10.0,1.0,29.0,0.17261904761904762
nonlinear_var,3,DynGranger-F,0.9930538327958323,0.985897435897436,0.9310344827586207,4.0,0.9615384615384616,29.0,0.17261904761904762
nonlinear_var,3,STCG-v0,0.9652691639791615,0.9307692307692308,0.7241379310344828,16.0,0.9615384615384616,29.0,0.17261904761904762
nonlinear_var,3,STCG-v1,0.9928057553956835,0.985897435897436,0.896551724137931,6.0,1.0,29.0,0.17261904761904762
nonlinear_var,4,Random,0.508667388949079,0.4752604166666667,0.15384615384615385,44.0,0.375,26.0,0.15476190476190477
nonlinear_var,4,LagCorr,0.8689057421451788,0.8580729166666666,0.6538461538461539,18.0,0.7916666666666666,26.0,0.15476190476190477
nonlinear_var,4,VAR-Ridge,0.9940411700975081,0.9869791666666666,0.9230769230769231,4.0,1.0,26.0,0.15476190476190477
nonlinear_var,4,VAR-Lasso,0.997020585048754,0.9921875,0.9615384615384616,2.0,1.0,26.0,0.15476190476190477
nonlinear_var,4,Granger-F,0.9997291440953413,1.0,0.9615384615384616,2.0,1.0,26.0,0.15476190476190477
nonlinear_var,4,DynVAR-Ridge,0.9685807150595883,0.94140625,0.8461538461538461,8.0,0.9583333333333334,26.0,0.15476190476190477
nonlinear_var,4,DynVAR-Lasso,0.9710184182015168,0.9505208333333334,0.9230769230769231,4.0,0.9583333333333334,26.0,0.15476190476190477
nonlinear_var,4,DynGranger-F,0.9916034669555797,0.9752604166666666,0.9230769230769231,4.0,1.0,26.0,0.15476190476190477
nonlinear_var,4,STCG-v0,0.9731852654387866,0.9479166666666666,0.8076923076923077,10.0,0.9583333333333334,26.0,0.15476190476190477
nonlinear_var,4,STCG-v1,0.9861863488624052,0.96875,0.9230769230769231,4.0,1.0,26.0,0.15476190476190477
nonlinear_var,5,Random,0.5503472222222222,0.49722222222222223,0.25,36.0,0.55,24.0,0.14285714285714285
nonlinear_var,5,LagCorr,0.8501157407407407,0.8069444444444445,0.5833333333333334,20.0,0.75,24.0,0.14285714285714285
nonlinear_var,5,VAR-Ridge,0.9832175925925926,0.9916666666666667,0.875,6.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,VAR-Lasso,0.9956597222222222,0.9986111111111111,0.9166666666666666,4.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,Granger-F,0.9945023148148148,1.0,0.9583333333333334,2.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,DynVAR-Ridge,0.9233217592592593,0.9222222222222223,0.7083333333333334,14.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,DynVAR-Lasso,0.9505208333333334,0.9513888888888888,0.75,12.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,DynGranger-F,0.9892939814814815,1.0,0.9166666666666666,4.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,STCG-v0,0.9305555555555556,0.9236111111111112,0.7083333333333334,14.0,1.0,24.0,0.14285714285714285
nonlinear_var,5,STCG-v1,0.9704861111111112,0.9763888888888889,0.8333333333333334,8.0,1.0,24.0,0.14285714285714285
nonlinear_var,6,Random,0.5664335664335665,0.5142857142857142,0.2,40.0,0.38095238095238093,25.0,0.1488095238095238
nonlinear_var,6,LagCorr,0.7700699300699301,0.8068027210884354,0.48,26.0,0.7619047619047619,25.0,0.1488095238095238
nonlinear_var,6,VAR-Ridge,0.9071328671328671,0.9482993197278912,0.8,10.0,1.0,25.0,0.1488095238095238
nonlinear_var,6,VAR-Lasso,0.9381818181818182,0.964625850340136,0.88,6.0,1.0,25.0,0.1488095238095238
nonlinear_var,6,Granger-F,0.926993006993007,1.0,0.92,4.0,0.9523809523809523,25.0,0.1488095238095238
nonlinear_var,6,DynVAR-Ridge,0.874965034965035,0.8312925170068027,0.68,16.0,1.0,25.0,0.1488095238095238
nonlinear_var,6,DynVAR-Lasso,0.8995804195804196,0.8653061224489796,0.72,14.0,1.0,25.0,0.1488095238095238
nonlinear_var,6,DynGranger-F,0.9485314685314685,0.9591836734693877,0.8,10.0,0.9523809523809523,25.0,0.1488095238095238
nonlinear_var,6,STCG-v0,0.8772027972027973,0.8380952380952381,0.68,16.0,0.9047619047619048,25.0,0.1488095238095238
nonlinear_var,6,STCG-v1,0.928951048951049,0.9238095238095239,0.76,12.0,1.0,25.0,0.1488095238095238
nonlinear_var,7,Random,0.4440386680988185,0.4482758620689655,0.2,56.0,0.4444444444444444,35.0,0.20833333333333334
nonlinear_var,7,LagCorr,0.8085929108485499,0.7943805874840357,0.6285714285714286,26.0,0.8518518518518519,35.0,0.20833333333333334
nonlinear_var,7,VAR-Ridge,0.9976369495166487,0.9987228607918263,0.9428571428571428,4.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,VAR-Lasso,0.9995703544575725,1.0,0.9714285714285714,2.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,Granger-F,0.9974221267454351,1.0,0.9714285714285714,2.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,DynVAR-Ridge,0.9823845327604727,0.9859514687100894,0.8571428571428571,10.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,DynVAR-Lasso,0.9903329752953813,0.9923371647509579,0.8857142857142857,8.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,DynGranger-F,0.9804511278195489,1.0,0.8857142857142857,8.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,STCG-v0,0.9858216970998925,0.9872286079182631,0.8571428571428571,10.0,1.0,35.0,0.20833333333333334
nonlinear_var,7,STCG-v1,0.9935553168635876,0.9974457215836526,0.9142857142857143,6.0,1.0,35.0,0.20833333333333334
nonlinear_var,8,Random,0.5611111111111111,0.45703125,0.16666666666666666,50.0,0.4583333333333333,30.0,0.17857142857142858
nonlinear_var,8,LagCorr,0.7814009661835749,0.7825520833333334,0.5,30.0,0.625,30.0,0.17857142857142858
nonlinear_var,8,VAR-Ridge,0.9980676328502416,0.9947916666666666,0.9333333333333333,4.0,1.0,30.0,0.17857142857142858
nonlinear_var,8,VAR-Lasso,0.9985507246376811,1.0,0.9666666666666667,2.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,8,Granger-F,0.9975845410628019,0.9973958333333334,0.9333333333333333,4.0,1.0,30.0,0.17857142857142858
nonlinear_var,8,DynVAR-Ridge,0.9806763285024155,0.96484375,0.7666666666666667,14.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,8,DynVAR-Lasso,0.9821256038647344,0.9817708333333334,0.8333333333333334,10.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,8,DynGranger-F,0.9736714975845411,0.9713541666666666,0.8333333333333334,10.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,8,STCG-v0,0.986231884057971,0.9791666666666666,0.8333333333333334,10.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,8,STCG-v1,0.9830917874396136,0.9895833333333334,0.9,6.0,0.9583333333333334,30.0,0.17857142857142858
nonlinear_var,9,Random,0.44549093477748997,0.5678524374176548,0.1935483870967742,50.0,0.4782608695652174,31.0,0.18452380952380953
nonlinear_var,9,LagCorr,0.850247233341182,0.8260869565217391,0.5806451612903226,26.0,0.8260869565217391,31.0,0.18452380952380953
nonlinear_var,9,VAR-Ridge,0.9983517777254532,1.0,0.967741935483871,2.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,VAR-Lasso,0.9995290793501295,1.0,0.967741935483871,2.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,Granger-F,0.9974099364257123,1.0,0.967741935483871,2.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,DynVAR-Ridge,0.9872851424534966,0.9776021080368906,0.8709677419354839,8.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,DynVAR-Lasso,0.9896397457028491,0.9802371541501976,0.8709677419354839,8.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,DynGranger-F,0.9818695549799858,0.9776021080368906,0.9032258064516129,6.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,STCG-v0,0.9901106663527196,0.9841897233201581,0.9032258064516129,6.0,1.0,31.0,0.18452380952380953
nonlinear_var,9,STCG-v1,0.9936425712267483,0.9881422924901185,0.9354838709677419,4.0,1.0,31.0,0.18452380952380953
nonlinear_var,10,Random,0.45075663607045396,0.446524064171123,0.10344827586206896,52.0,0.4090909090909091,29.0,0.17261904761904762
nonlinear_var,10,LagCorr,0.8657901265194741,0.8048128342245989,0.4827586206896552,30.0,0.8181818181818182,29.0,0.17261904761904762
nonlinear_var,10,VAR-Ridge,0.9985115355991069,0.9973262032085561,0.9655172413793104,2.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,VAR-Lasso,0.9990076903994046,0.9973262032085561,0.9655172413793104,2.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,Granger-F,0.9997519225998511,1.0,0.9655172413793104,2.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,DynVAR-Ridge,0.9722153311833291,0.9612299465240641,0.896551724137931,6.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,DynVAR-Lasso,0.9804018853882411,0.9719251336898396,0.896551724137931,6.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,DynGranger-F,0.9923096005953858,1.0,0.9310344827586207,4.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,STCG-v0,0.9836268915901761,0.9665775401069518,0.8275862068965517,10.0,1.0,29.0,0.17261904761904762
nonlinear_var,10,STCG-v1,0.9880922847928554,0.9879679144385026,0.9310344827586207,4.0,1.0,29.0,0.17261904761904762
nonlinear_var,11,Random,0.4761133603238866,0.6205533596837944,0.23684210526315788,58.0,0.3333333333333333,38.0,0.2261904761904762
nonlinear_var,11,LagCorr,0.661336032388664,0.7733860342555995,0.42105263157894735,44.0,0.48484848484848486,38.0,0.2261904761904762
nonlinear_var,11,VAR-Ridge,0.9257085020242914,0.8708827404479579,0.7368421052631579,20.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,VAR-Lasso,0.927834008097166,0.8985507246376812,0.7368421052631579,20.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,Granger-F,0.9445344129554656,0.922266139657444,0.7894736842105263,16.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,DynVAR-Ridge,0.9182186234817814,0.8445322793148881,0.7105263157894737,22.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,DynVAR-Lasso,0.937246963562753,0.9038208168642952,0.7631578947368421,18.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,DynGranger-F,0.9307692307692308,0.9156785243741765,0.7894736842105263,16.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,STCG-v0,0.9378542510121457,0.8656126482213439,0.7368421052631579,20.0,0.9393939393939394,38.0,0.2261904761904762
nonlinear_var,11,STCG-v1,0.944331983805668,0.9169960474308301,0.7631578947368421,18.0,0.9696969696969697,38.0,0.2261904761904762
nonlinear_var,12,Random,0.3721560130010834,0.32789115646258504,0.07692307692307693,48.0,0.38095238095238093,26.0,0.15476190476190477
nonlinear_var,12,LagCorr,0.7741061755146262,0.7605442176870748,0.5384615384615384,24.0,0.8095238095238095,26.0,0.15476190476190477
nonlinear_var,12,VAR-Ridge,1.0,1.0,1.0,0.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,VAR-Lasso,1.0,1.0,1.0,0.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,Granger-F,1.0,1.0,1.0,0.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,DynVAR-Ridge,0.9918743228602384,0.9836734693877551,0.8461538461538461,8.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,DynVAR-Lasso,0.997020585048754,0.9959183673469387,0.9615384615384616,2.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,DynGranger-F,0.9959371614301191,0.9931972789115646,0.9230769230769231,4.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,STCG-v0,0.9937703141928494,0.9959183673469387,0.9230769230769231,4.0,1.0,26.0,0.15476190476190477
nonlinear_var,12,STCG-v1,0.9994582881906826,1.0,0.9615384615384616,2.0,1.0,26.0,0.15476190476190477
nonlinear_var,13,Random,0.5034141747115611,0.4666666666666667,0.16129032258064516,52.0,0.46153846153846156,31.0,0.18452380952380953
nonlinear_var,13,LagCorr,0.781021897810219,0.6923076923076923,0.5483870967741935,28.0,0.7692307692307693,31.0,0.18452380952380953
nonlinear_var,13,VAR-Ridge,0.9988226983753238,0.9935897435897436,0.967741935483871,2.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,VAR-Lasso,1.0,1.0,1.0,0.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,Granger-F,1.0,1.0,1.0,0.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,DynVAR-Ridge,0.9726866023075111,0.941025641025641,0.8064516129032258,12.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,DynVAR-Lasso,0.9842241582293384,0.9602564102564103,0.8387096774193549,10.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,DynGranger-F,0.9983517777254532,0.9935897435897436,0.9354838709677419,4.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,STCG-v0,0.9844596185542736,0.9705128205128205,0.8709677419354839,8.0,1.0,31.0,0.18452380952380953
nonlinear_var,13,STCG-v1,0.992465269602072,0.9794871794871794,0.8709677419354839,8.0,1.0,31.0,0.18452380952380953
nonlinear_var,14,Random,0.5476753349093775,0.5151515151515151,0.18518518518518517,44.0,0.5217391304347826,27.0,0.16071428571428573
nonlinear_var,14,LagCorr,0.8972944575781455,0.8959156785243741,0.6666666666666666,18.0,0.8260869565217391,27.0,0.16071428571428573
nonlinear_var,14,VAR-Ridge,0.9939584975045967,0.9841897233201581,0.8888888888888888,6.0,1.0,27.0,0.16071428571428573
nonlinear_var,14,VAR-Lasso,0.9981612818492251,0.9934123847167325,0.9259259259259259,4.0,1.0,27.0,0.16071428571428573
nonlinear_var,14,Granger-F,0.9952718676122931,0.9894598155467721,0.8888888888888888,6.0,1.0,27.0,0.16071428571428573
nonlinear_var,14,DynVAR-Ridge,0.9732072498029944,0.9499341238471674,0.8518518518518519,8.0,0.9565217391304348,27.0,0.16071428571428573
nonlinear_var,14,DynVAR-Lasso,0.9810874704491725,0.9525691699604744,0.8518518518518519,8.0,1.0,27.0,0.16071428571428573
nonlinear_var,14,DynGranger-F,0.9884423430522721,0.9815546772068511,0.8518518518518519,8.0,0.9130434782608695,27.0,0.16071428571428573
nonlinear_var,14,STCG-v0,0.973732597846073,0.9314888010540184,0.8148148148148148,10.0,0.9565217391304348,27.0,0.16071428571428573
nonlinear_var,14,STCG-v1,0.9889676910953507,0.9710144927536232,0.8518518518518519,8.0,1.0,27.0,0.16071428571428573
nonlinear_var,15,Random,0.44994212962962965,0.5570175438596491,0.20833333333333334,38.0,0.3333333333333333,24.0,0.14285714285714285
nonlinear_var,15,LagCorr,0.8862847222222222,0.945906432748538,0.625,18.0,0.7777777777777778,24.0,0.14285714285714285
nonlinear_var,15,VAR-Ridge,0.9441550925925926,0.956140350877193,0.8333333333333334,8.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,15,VAR-Lasso,0.9759837962962963,0.9444444444444444,0.8333333333333334,8.0,1.0,24.0,0.14285714285714285
nonlinear_var,15,Granger-F,0.9502314814814815,0.9707602339181286,0.875,6.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,15,DynVAR-Ridge,0.9227430555555556,0.9210526315789473,0.75,12.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,15,DynVAR-Lasso,0.9351851851851852,0.9210526315789473,0.8333333333333334,8.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,15,DynGranger-F,0.9363425925925926,0.9342105263157895,0.8333333333333334,8.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,15,STCG-v0,0.9120370370370371,0.9269005847953217,0.75,12.0,0.8888888888888888,24.0,0.14285714285714285
nonlinear_var,15,STCG-v1,0.9473379629629629,0.9269005847953217,0.875,6.0,0.9444444444444444,24.0,0.14285714285714285
nonlinear_var,16,Random,0.5732093023255814,0.4205729166666667,0.2558139534883721,64.0,0.5625,43.0,0.25595238095238093
nonlinear_var,16,LagCorr,0.6234418604651163,0.6197916666666666,0.3953488372093023,52.0,0.5625,43.0,0.25595238095238093
nonlinear_var,16,VAR-Ridge,0.9041860465116279,0.8893229166666666,0.7209302325581395,24.0,1.0,43.0,0.25595238095238093
nonlinear_var,16,VAR-Lasso,0.9233488372093023,0.9166666666666666,0.7674418604651163,20.0,1.0,43.0,0.25595238095238093
nonlinear_var,16,Granger-F,0.9471627906976744,0.9609375,0.8604651162790697,12.0,1.0,43.0,0.25595238095238093
nonlinear_var,16,DynVAR-Ridge,0.8310697674418605,0.7981770833333334,0.5348837209302325,40.0,0.96875,43.0,0.25595238095238093
nonlinear_var,16,DynVAR-Lasso,0.8682790697674418,0.8294270833333334,0.6046511627906976,34.0,0.9375,43.0,0.25595238095238093
nonlinear_var,16,DynGranger-F,0.9713488372093023,0.9479166666666666,0.8372093023255814,14.0,0.96875,43.0,0.25595238095238093
nonlinear_var,16,STCG-v0,0.8600930232558139,0.8033854166666666,0.6511627906976745,30.0,0.9375,43.0,0.25595238095238093
nonlinear_var,16,STCG-v1,0.8993488372093024,0.875,0.6511627906976745,30.0,0.96875,43.0,0.25595238095238093
nonlinear_var,17,Random,0.5243634767339772,0.5734355044699873,0.29411764705882354,48.0,0.4827586206896552,34.0,0.20238095238095238
nonlinear_var,17,LagCorr,0.6951273046532046,0.6334610472541508,0.4411764705882353,38.0,0.6896551724137931,34.0,0.20238095238095238
nonlinear_var,17,VAR-Ridge,0.9896839332748024,0.9757343550446999,0.8529411764705882,10.0,1.0,34.0,0.20238095238095238
nonlinear_var,17,VAR-Lasso,0.9929762949956101,0.9782886334610472,0.9117647058823529,6.0,1.0,34.0,0.20238095238095238
nonlinear_var,17,Granger-F,0.992756804214223,0.9719029374201787,0.9411764705882353,4.0,1.0,34.0,0.20238095238095238
nonlinear_var,17,DynVAR-Ridge,0.9591747146619842,0.9489144316730523,0.7941176470588235,14.0,0.9310344827586207,34.0,0.20238095238095238
nonlinear_var,17,DynVAR-Lasso,0.9760755048287972,0.9782886334610472,0.8529411764705882,10.0,0.9655172413793104,34.0,0.20238095238095238
nonlinear_var,17,DynGranger-F,0.983099209833187,0.9731800766283525,0.9117647058823529,6.0,0.9655172413793104,34.0,0.20238095238095238
nonlinear_var,17,STCG-v0,0.9589552238805971,0.9476372924648787,0.8235294117647058,12.0,0.9655172413793104,34.0,0.20238095238095238
nonlinear_var,17,STCG-v1,0.9863915715539947,0.9770114942528736,0.8823529411764706,8.0,0.9655172413793104,34.0,0.20238095238095238
nonlinear_var,18,Random,0.4247704261831881,0.45548387096774196,0.0967741935483871,56.0,0.44,31.0,0.18452380952380953
nonlinear_var,18,LagCorr,0.7414645632210972,0.727741935483871,0.4838709677419355,32.0,0.64,31.0,0.18452380952380953
nonlinear_var,18,VAR-Ridge,0.9854014598540146,0.96,0.9032258064516129,6.0,1.0,31.0,0.18452380952380953
nonlinear_var,18,VAR-Lasso,0.995290793501295,0.9858064516129033,0.9354838709677419,4.0,1.0,31.0,0.18452380952380953
nonlinear_var,18,Granger-F,0.9908170473275253,0.9754838709677419,0.9032258064516129,6.0,1.0,31.0,0.18452380952380953
nonlinear_var,18,DynVAR-Ridge,0.9552625382623028,0.9058064516129032,0.8064516129032258,12.0,0.96,31.0,0.18452380952380953
nonlinear_var,18,DynVAR-Lasso,0.9740993642571226,0.9638709677419355,0.9032258064516129,6.0,0.96,31.0,0.18452380952380953
nonlinear_var,18,DynGranger-F,0.9854014598540146,0.9716129032258064,0.8709677419354839,8.0,0.96,31.0,0.18452380952380953
nonlinear_var,18,STCG-v0,0.9559689192371086,0.9109677419354839,0.8387096774193549,10.0,0.96,31.0,0.18452380952380953
nonlinear_var,18,STCG-v1,0.9828113962797269,0.9638709677419355,0.9032258064516129,6.0,0.96,31.0,0.18452380952380953
nonlinear_var,19,Random,0.3935553168635875,0.44699872286079184,0.14285714285714285,60.0,0.4074074074074074,35.0,0.20833333333333334
nonlinear_var,19,LagCorr,0.7733619763694952,0.8275862068965517,0.5142857142857142,34.0,0.6666666666666666,35.0,0.20833333333333334
nonlinear_var,19,VAR-Ridge,0.9774436090225563,0.9220945083014048,0.8571428571428571,10.0,0.9629629629629629,35.0,0.20833333333333334
nonlinear_var,19,VAR-Lasso,0.9933404940923738,0.9655172413793104,0.9142857142857143,6.0,1.0,35.0,0.20833333333333334
nonlinear_var,19,Granger-F,0.9834586466165414,0.9591315453384419,0.9142857142857143,6.0,0.9259259259259259,35.0,0.20833333333333334
nonlinear_var,19,DynVAR-Ridge,0.9310418904403867,0.8339719029374202,0.7142857142857143,20.0,0.9629629629629629,35.0,0.20833333333333334
nonlinear_var,19,DynVAR-Lasso,0.9551020408163265,0.8773946360153256,0.7714285714285715,16.0,1.0,35.0,0.20833333333333334
nonlinear_var,19,DynGranger-F,0.9838882921589689,0.9527458492975734,0.8857142857142857,8.0,0.9629629629629629,35.0,0.20833333333333334
nonlinear_var,19,STCG-v0,0.9340494092373791,0.8301404853128991,0.7142857142857143,20.0,1.0,35.0,0.20833333333333334
nonlinear_var,19,STCG-v1,0.9791621911922663,0.9272030651340997,0.8285714285714286,12.0,1.0,35.0,0.20833333333333334
switching_var,0,Random,0.49322586177328076,0.49166666666666664,0.2653061224489796,72.0,0.5,49.0,0.2916666666666667
switching_var,0,LagCorr,0.8065511919053335,0.8166666666666667,0.6326530612244898,36.0,0.75,49.0,0.2916666666666667
switching_var,0,VAR-Ridge,0.8249013891270794,0.8402777777777778,0.6122448979591837,38.0,0.7777777777777778,49.0,0.2916666666666667
switching_var,0,VAR-Lasso,0.8278168410221232,0.8375,0.6326530612244898,36.0,0.7777777777777778,49.0,0.2916666666666667
switching_var,0,Granger-F,0.824043903275596,0.8388888888888889,0.6122448979591837,38.0,0.7777777777777778,49.0,0.2916666666666667
switching_var,0,DynVAR-Ridge,0.8629737609329446,0.8944444444444445,0.6938775510204082,30.0,0.8055555555555556,49.0,0.2916666666666667
switching_var,0,DynVAR-Lasso,0.8626307665923513,0.8875,0.6938775510204082,30.0,0.8333333333333334,49.0,0.2916666666666667
switching_var,0,DynGranger-F,0.8590293260161207,0.8777777777777778,0.6938775510204082,30.0,0.8611111111111112,49.0,0.2916666666666667
switching_var,0,STCG-v0,0.7976333390499056,0.7138888888888889,0.5918367346938775,40.0,0.8333333333333334,49.0,0.2916666666666667
switching_var,0,STCG-v1,0.9037900874635568,0.9305555555555556,0.7346938775510204,26.0,0.8888888888888888,49.0,0.2916666666666667
switching_var,1,Random,0.5092592592592593,0.5869918699186992,0.3148148148148148,74.0,0.4634146341463415,54.0,0.32142857142857145
switching_var,1,LagCorr,0.7696556205328136,0.8455284552845529,0.6296296296296297,40.0,0.7804878048780488,54.0,0.32142857142857145
switching_var,1,VAR-Ridge,0.7797270955165692,0.8504065040650407,0.6296296296296297,40.0,0.7560975609756098,54.0,0.32142857142857145
switching_var,1,VAR-Lasso,0.7774528914879792,0.8536585365853658,0.6296296296296297,40.0,0.7560975609756098,54.0,0.32142857142857145
switching_var,1,Granger-F,0.7784275503573749,0.8504065040650407,0.6296296296296297,40.0,0.7560975609756098,54.0,0.32142857142857145
switching_var,1,DynVAR-Ridge,0.7688434048083171,0.8422764227642277,0.5925925925925926,44.0,0.7804878048780488,54.0,0.32142857142857145
switching_var,1,DynVAR-Lasso,0.7691682910981157,0.8390243902439024,0.6111111111111112,42.0,0.7804878048780488,54.0,0.32142857142857145
switching_var,1,DynGranger-F,0.7652696556205328,0.8308943089430895,0.6111111111111112,42.0,0.7804878048780488,54.0,0.32142857142857145
switching_var,1,STCG-v0,0.7402534113060428,0.8471544715447155,0.5740740740740741,46.0,0.7073170731707317,54.0,0.32142857142857145
switching_var,1,STCG-v1,0.7941845354126056,0.8845528455284553,0.6851851851851852,34.0,0.7804878048780488,54.0,0.32142857142857145
switching_var,2,Random,0.44976790450928383,0.3875,0.25,78.0,0.425,52.0,0.30952380952380953
switching_var,2,LagCorr,0.7761936339522546,0.8328125,0.6923076923076923,32.0,0.675,52.0,0.30952380952380953
switching_var,2,VAR-Ridge,0.8217838196286472,0.8625,0.6923076923076923,32.0,0.7,52.0,0.30952380952380953
switching_var,2,VAR-Lasso,0.8242705570291777,0.8703125,0.6923076923076923,32.0,0.725,52.0,0.30952380952380953
switching_var,2,Granger-F,0.8194628647214854,0.853125,0.6923076923076923,32.0,0.725,52.0,0.30952380952380953
switching_var,2,DynVAR-Ridge,0.8383620689655172,0.915625,0.6730769230769231,34.0,0.825,52.0,0.30952380952380953
switching_var,2,DynVAR-Lasso,0.8433355437665783,0.9203125,0.6923076923076923,32.0,0.825,52.0,0.30952380952380953
switching_var,2,DynGranger-F,0.8355437665782494,0.9140625,0.7115384615384616,30.0,0.825,52.0,0.30952380952380953
switching_var,2,STCG-v0,0.8234416445623343,0.86875,0.6730769230769231,34.0,0.775,52.0,0.30952380952380953
switching_var,2,STCG-v1,0.8575928381962865,0.9,0.7692307692307693,24.0,0.85,52.0,0.30952380952380953
switching_var,3,Random,0.48429600122567795,0.5221088435374149,0.3114754098360656,84.0,0.38095238095238093,61.0,0.3630952380952381
switching_var,3,LagCorr,0.6869924927225372,0.8299319727891157,0.5573770491803278,54.0,0.6904761904761905,61.0,0.3630952380952381
switching_var,3,VAR-Ridge,0.6958786578826414,0.7891156462585034,0.5737704918032787,52.0,0.6904761904761905,61.0,0.3630952380952381
