generator,seed,metric,method_a,method_b,value_a,value_b,raw_diff_a_minus_b,improvement
switching_var,8,pair_auc,STCG-v1,DynVAR-Lasso,0.803921568627451,0.7677224736048266,0.03619909502262442,0.03619909502262442
switching_var,9,pair_auc,STCG-v1,DynVAR-Lasso,0.7880116959064327,0.7602339181286549,0.02777777777777779,0.02777777777777779
switching_var,10,pair_auc,STCG-v1,DynVAR-Lasso,0.8611111111111112,0.8026315789473685,0.05847953216374269,0.05847953216374269
switching_var,11,pair_auc,STCG-v1,DynVAR-Lasso,0.8163265306122449,0.7210884353741497,0.09523809523809523,0.09523809523809523
switching_var,12,pair_auc,STCG-v1,DynVAR-Lasso,0.8583333333333333,0.8666666666666667,-0.008333333333333415,-0.008333333333333415
switching_var,13,pair_auc,STCG-v1,DynVAR-Lasso,0.7934959349593496,0.8341463414634146,-0.04065040650406504,-0.04065040650406504
switching_var,14,pair_auc,STCG-v1,DynVAR-Lasso,0.7387755102040816,0.7782312925170068,-0.039455782312925236,-0.039455782312925236
switching_var,15,pair_auc,STCG-v1,DynVAR-Lasso,0.7877604166666666,0.8255208333333334,-0.03776041666666674,-0.03776041666666674
switching_var,16,pair_auc,STCG-v1,DynVAR-Lasso,0.7906976744186046,0.7549194991055456,0.035778175313059046,0.035778175313059046
switching_var,17,pair_auc,STCG-v1,DynVAR-Lasso,0.865625,0.9265625,-0.06093749999999998,-0.06093749999999998
switching_var,18,pair_auc,STCG-v1,DynVAR-Lasso,0.9312865497076024,0.881578947368421,0.04970760233918137,0.04970760233918137
switching_var,19,pair_auc,STCG-v1,DynVAR-Lasso,0.8373983739837398,0.8260162601626017,0.011382113821138184,0.011382113821138184
switching_var,0,precision_at_k,STCG-v1,DynVAR-Lasso,0.7346938775510204,0.6938775510204082,0.04081632653061229,0.04081632653061229
switching_var,1,precision_at_k,STCG-v1,DynVAR-Lasso,0.6851851851851852,0.6111111111111112,0.07407407407407407,0.07407407407407407
switching_var,2,precision_at_k,STCG-v1,DynVAR-Lasso,0.7692307692307693,0.6923076923076923,0.07692307692307698,0.07692307692307698
switching_var,3,precision_at_k,STCG-v1,DynVAR-Lasso,0.6721311475409836,0.639344262295082,0.032786885245901565,0.032786885245901565
switching_var,4,precision_at_k,STCG-v1,DynVAR-Lasso,0.7090909090909091,0.7090909090909091,0.0,0.0
switching_var,5,precision_at_k,STCG-v1,DynVAR-Lasso,0.7169811320754716,0.6792452830188679,0.037735849056603765,0.037735849056603765
switching_var,6,precision_at_k,STCG-v1,DynVAR-Lasso,0.6521739130434783,0.6739130434782609,-0.021739130434782594,-0.021739130434782594
switching_var,7,precision_at_k,STCG-v1,DynVAR-Lasso,0.49019607843137253,0.5098039215686274,-0.019607843137254888,-0.019607843137254888
switching_var,8,precision_at_k,STCG-v1,DynVAR-Lasso,0.6379310344827587,0.6379310344827587,0.0,0.0
switching_var,9,precision_at_k,STCG-v1,DynVAR-Lasso,0.6206896551724138,0.603448275862069,0.017241379310344862,0.017241379310344862
switching_var,10,precision_at_k,STCG-v1,DynVAR-Lasso,0.660377358490566,0.6415094339622641,0.018867924528301883,0.018867924528301883
switching_var,11,precision_at_k,STCG-v1,DynVAR-Lasso,0.7090909090909091,0.6545454545454545,0.054545454545454564,0.054545454545454564
switching_var,12,precision_at_k,STCG-v1,DynVAR-Lasso,0.6666666666666666,0.6296296296296297,0.03703703703703698,0.03703703703703698
switching_var,13,precision_at_k,STCG-v1,DynVAR-Lasso,0.6551724137931034,0.6379310344827587,0.01724137931034475,0.01724137931034475
switching_var,14,precision_at_k,STCG-v1,DynVAR-Lasso,0.6304347826086957,0.6086956521739131,0.021739130434782594,0.021739130434782594
switching_var,15,precision_at_k,STCG-v1,DynVAR-Lasso,0.6304347826086957,0.6304347826086957,0.0,0.0
switching_var,16,precision_at_k,STCG-v1,DynVAR-Lasso,0.696969696969697,0.6212121212121212,0.0757575757575758,0.0757575757575758
switching_var,17,precision_at_k,STCG-v1,DynVAR-Lasso,0.7241379310344828,0.6724137931034483,0.051724137931034475,0.051724137931034475
switching_var,18,precision_at_k,STCG-v1,DynVAR-Lasso,0.7222222222222222,0.7222222222222222,0.0,0.0
switching_var,19,precision_at_k,STCG-v1,DynVAR-Lasso,0.6774193548387096,0.6451612903225806,0.032258064516129004,0.032258064516129004
switching_var,0,shd,STCG-v1,DynVAR-Lasso,26.0,30.0,-4.0,4.0
switching_var,1,shd,STCG-v1,DynVAR-Lasso,34.0,42.0,-8.0,8.0
switching_var,2,shd,STCG-v1,DynVAR-Lasso,24.0,32.0,-8.0,8.0
switching_var,3,shd,STCG-v1,DynVAR-Lasso,40.0,44.0,-4.0,4.0
switching_var,4,shd,STCG-v1,DynVAR-Lasso,32.0,32.0,0.0,-0.0
switching_var,5,shd,STCG-v1,DynVAR-Lasso,30.0,34.0,-4.0,4.0
switching_var,6,shd,STCG-v1,DynVAR-Lasso,32.0,30.0,2.0,-2.0
switching_var,7,shd,STCG-v1,DynVAR-Lasso,52.0,50.0,2.0,-2.0
switching_var,8,shd,STCG-v1,DynVAR-Lasso,42.0,42.0,0.0,-0.0
switching_var,9,shd,STCG-v1,DynVAR-Lasso,44.0,46.0,-2.0,2.0
switching_var,10,shd,STCG-v1,DynVAR-Lasso,36.0,38.0,-2.0,2.0
switching_var,11,shd,STCG-v1,DynVAR-Lasso,32.0,38.0,-6.0,6.0
switching_var,12,shd,STCG-v1,DynVAR-Lasso,36.0,40.0,-4.0,4.0
switching_var,13,shd,STCG-v1,DynVAR-Lasso,40.0,42.0,-2.0,2.0
switching_var,14,shd,STCG-v1,DynVAR-Lasso,34.0,36.0,-2.0,2.0
switching_var,15,shd,STCG-v1,DynVAR-Lasso,34.0,34.0,0.0,-0.0
switching_var,16,shd,STCG-v1,DynVAR-Lasso,40.0,50.0,-10.0,10.0
switching_var,17,shd,STCG-v1,DynVAR-Lasso,32.0,38.0,-6.0,6.0
switching_var,18,shd,STCG-v1,DynVAR-Lasso,30.0,30.0,0.0,-0.0
switching_var,19,shd,STCG-v1,DynVAR-Lasso,40.0,44.0,-4.0,4.0
switching_var,0,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8888888888888888,0.8333333333333334,0.05555555555555547,0.05555555555555547
switching_var,1,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7804878048780488,0.7804878048780488,0.0,0.0
switching_var,2,lag_accuracy,STCG-v1,DynVAR-Lasso,0.85,0.825,0.025000000000000022,0.025000000000000022
switching_var,3,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7619047619047619,0.7857142857142857,-0.023809523809523836,-0.023809523809523836
switching_var,4,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8292682926829268,0.8780487804878049,-0.04878048780487809,-0.04878048780487809
switching_var,5,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7894736842105263,0.7631578947368421,0.02631578947368418,0.02631578947368418
switching_var,6,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8181818181818182,0.8484848484848485,-0.030303030303030276,-0.030303030303030276
switching_var,7,lag_accuracy,STCG-v1,DynVAR-Lasso,0.6666666666666666,0.6944444444444444,-0.02777777777777779,-0.02777777777777779
switching_var,8,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7948717948717948,0.7692307692307693,0.02564102564102555,0.02564102564102555
switching_var,9,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7105263157894737,0.7105263157894737,0.0,0.0
switching_var,10,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8157894736842105,0.8157894736842105,0.0,0.0
switching_var,11,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7857142857142857,0.7857142857142857,0.0,0.0
switching_var,12,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8333333333333334,0.8888888888888888,-0.05555555555555547,-0.05555555555555547
switching_var,13,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8536585365853658,0.8536585365853658,0.0,0.0
switching_var,14,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8571428571428571,0.8285714285714286,0.02857142857142847,0.02857142857142847
switching_var,15,lag_accuracy,STCG-v1,DynVAR-Lasso,0.84375,0.6875,0.15625,0.15625
switching_var,16,lag_accuracy,STCG-v1,DynVAR-Lasso,0.7209302325581395,0.7209302325581395,0.0,0.0
switching_var,17,lag_accuracy,STCG-v1,DynVAR-Lasso,0.85,0.825,0.025000000000000022,0.025000000000000022
switching_var,18,lag_accuracy,STCG-v1,DynVAR-Lasso,0.9210526315789473,0.8157894736842105,0.10526315789473684,0.10526315789473684
switching_var,19,lag_accuracy,STCG-v1,DynVAR-Lasso,0.8536585365853658,0.8292682926829268,0.024390243902439046,0.024390243902439046
