generator,seed,metric,method_a,method_b,value_a,value_b,raw_diff_a_minus_b,improvement
switching_var,19,edge_auc,STCG-v1,PCMCI-ParCorr,0.8101034692635423,0.7506086427267195,0.05949482653682281,0.05949482653682281
switching_var,0,pair_auc,STCG-v1,PCMCI-ParCorr,0.9305555555555556,0.8194444444444444,0.11111111111111116,0.11111111111111116
switching_var,1,pair_auc,STCG-v1,PCMCI-ParCorr,0.8845528455284553,0.8569105691056911,0.027642276422764178,0.027642276422764178
switching_var,2,pair_auc,STCG-v1,PCMCI-ParCorr,0.9,0.8171875,0.08281250000000007,0.08281250000000007
switching_var,3,pair_auc,STCG-v1,PCMCI-ParCorr,0.8860544217687075,0.8010204081632653,0.08503401360544227,0.08503401360544227
switching_var,4,pair_auc,STCG-v1,PCMCI-ParCorr,0.8943089430894309,0.8813008130081301,0.01300813008130075,0.01300813008130075
switching_var,5,pair_auc,STCG-v1,PCMCI-ParCorr,0.8757309941520468,0.8640350877192983,0.011695906432748537,0.011695906432748537
switching_var,6,pair_auc,STCG-v1,PCMCI-ParCorr,0.7733860342555995,0.7549407114624506,0.01844532279314892,0.01844532279314892
switching_var,7,pair_auc,STCG-v1,PCMCI-ParCorr,0.7597222222222222,0.8486111111111111,-0.0888888888888889,-0.0888888888888889
switching_var,8,pair_auc,STCG-v1,PCMCI-ParCorr,0.803921568627451,0.7134238310708899,0.0904977375565611,0.0904977375565611
switching_var,9,pair_auc,STCG-v1,PCMCI-ParCorr,0.7880116959064327,0.7807017543859649,0.007309941520467822,0.007309941520467822
switching_var,10,pair_auc,STCG-v1,PCMCI-ParCorr,0.8611111111111112,0.8230994152046783,0.03801169590643283,0.03801169590643283
switching_var,11,pair_auc,STCG-v1,PCMCI-ParCorr,0.8163265306122449,0.7721088435374149,0.04421768707482998,0.04421768707482998
switching_var,12,pair_auc,STCG-v1,PCMCI-ParCorr,0.8583333333333333,0.8611111111111112,-0.002777777777777879,-0.002777777777777879
switching_var,13,pair_auc,STCG-v1,PCMCI-ParCorr,0.7934959349593496,0.7821138211382114,0.011382113821138184,0.011382113821138184
switching_var,14,pair_auc,STCG-v1,PCMCI-ParCorr,0.7387755102040816,0.7183673469387755,0.020408163265306145,0.020408163265306145
switching_var,15,pair_auc,STCG-v1,PCMCI-ParCorr,0.7877604166666666,0.7669270833333334,0.02083333333333326,0.02083333333333326
switching_var,16,pair_auc,STCG-v1,PCMCI-ParCorr,0.7906976744186046,0.8246869409660107,-0.03398926654740608,-0.03398926654740608
switching_var,17,pair_auc,STCG-v1,PCMCI-ParCorr,0.865625,0.828125,0.03749999999999998,0.03749999999999998
switching_var,18,pair_auc,STCG-v1,PCMCI-ParCorr,0.9312865497076024,0.8742690058479532,0.05701754385964919,0.05701754385964919
switching_var,19,pair_auc,STCG-v1,PCMCI-ParCorr,0.8373983739837398,0.8,0.0373983739837398,0.0373983739837398
switching_var,0,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7346938775510204,0.6326530612244898,0.10204081632653061,0.10204081632653061
switching_var,1,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6851851851851852,0.6296296296296297,0.05555555555555558,0.05555555555555558
switching_var,2,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7692307692307693,0.6923076923076923,0.07692307692307698,0.07692307692307698
switching_var,3,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6721311475409836,0.6229508196721312,0.0491803278688524,0.0491803278688524
switching_var,4,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7090909090909091,0.7090909090909091,0.0,0.0
switching_var,5,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7169811320754716,0.6415094339622641,0.07547169811320753,0.07547169811320753
switching_var,6,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6521739130434783,0.6086956521739131,0.04347826086956519,0.04347826086956519
switching_var,7,precision_at_k,STCG-v1,PCMCI-ParCorr,0.49019607843137253,0.5882352941176471,-0.09803921568627455,-0.09803921568627455
switching_var,8,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6379310344827587,0.5344827586206896,0.10344827586206906,0.10344827586206906
switching_var,9,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6206896551724138,0.5344827586206896,0.0862068965517242,0.0862068965517242
switching_var,10,precision_at_k,STCG-v1,PCMCI-ParCorr,0.660377358490566,0.6415094339622641,0.018867924528301883,0.018867924528301883
switching_var,11,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7090909090909091,0.6545454545454545,0.054545454545454564,0.054545454545454564
switching_var,12,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6666666666666666,0.6481481481481481,0.01851851851851849,0.01851851851851849
switching_var,13,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6551724137931034,0.6379310344827587,0.01724137931034475,0.01724137931034475
switching_var,14,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6304347826086957,0.5652173913043478,0.0652173913043479,0.0652173913043479
switching_var,15,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6304347826086957,0.6086956521739131,0.021739130434782594,0.021739130434782594
switching_var,16,precision_at_k,STCG-v1,PCMCI-ParCorr,0.696969696969697,0.6060606060606061,0.09090909090909094,0.09090909090909094
switching_var,17,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7241379310344828,0.603448275862069,0.12068965517241381,0.12068965517241381
switching_var,18,precision_at_k,STCG-v1,PCMCI-ParCorr,0.7222222222222222,0.6481481481481481,0.07407407407407407,0.07407407407407407
switching_var,19,precision_at_k,STCG-v1,PCMCI-ParCorr,0.6774193548387096,0.6129032258064516,0.06451612903225801,0.06451612903225801
switching_var,0,shd,STCG-v1,PCMCI-ParCorr,26.0,36.0,-10.0,10.0
switching_var,1,shd,STCG-v1,PCMCI-ParCorr,34.0,40.0,-6.0,6.0
switching_var,2,shd,STCG-v1,PCMCI-ParCorr,24.0,32.0,-8.0,8.0
switching_var,3,shd,STCG-v1,PCMCI-ParCorr,40.0,46.0,-6.0,6.0
switching_var,4,shd,STCG-v1,PCMCI-ParCorr,32.0,32.0,0.0,-0.0
switching_var,5,shd,STCG-v1,PCMCI-ParCorr,30.0,38.0,-8.0,8.0
switching_var,6,shd,STCG-v1,PCMCI-ParCorr,32.0,36.0,-4.0,4.0
switching_var,7,shd,STCG-v1,PCMCI-ParCorr,52.0,42.0,10.0,-10.0
switching_var,8,shd,STCG-v1,PCMCI-ParCorr,42.0,54.0,-12.0,12.0
switching_var,9,shd,STCG-v1,PCMCI-ParCorr,44.0,54.0,-10.0,10.0
switching_var,10,shd,STCG-v1,PCMCI-ParCorr,36.0,38.0,-2.0,2.0
switching_var,11,shd,STCG-v1,PCMCI-ParCorr,32.0,38.0,-6.0,6.0
switching_var,12,shd,STCG-v1,PCMCI-ParCorr,36.0,38.0,-2.0,2.0
switching_var,13,shd,STCG-v1,PCMCI-ParCorr,40.0,42.0,-2.0,2.0
switching_var,14,shd,STCG-v1,PCMCI-ParCorr,34.0,40.0,-6.0,6.0
switching_var,15,shd,STCG-v1,PCMCI-ParCorr,34.0,36.0,-2.0,2.0
switching_var,16,shd,STCG-v1,PCMCI-ParCorr,40.0,52.0,-12.0,12.0
switching_var,17,shd,STCG-v1,PCMCI-ParCorr,32.0,46.0,-14.0,14.0
switching_var,18,shd,STCG-v1,PCMCI-ParCorr,30.0,38.0,-8.0,8.0
switching_var,19,shd,STCG-v1,PCMCI-ParCorr,40.0,48.0,-8.0,8.0
switching_var,0,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8888888888888888,0.7777777777777778,0.11111111111111105,0.11111111111111105
switching_var,1,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7804878048780488,0.7073170731707317,0.07317073170731714,0.07317073170731714
switching_var,2,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.85,0.75,0.09999999999999998,0.09999999999999998
switching_var,3,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7619047619047619,0.7142857142857143,0.04761904761904756,0.04761904761904756
switching_var,4,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8292682926829268,0.8048780487804879,0.024390243902438935,0.024390243902438935
switching_var,5,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7894736842105263,0.7631578947368421,0.02631578947368418,0.02631578947368418
switching_var,6,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8181818181818182,0.7575757575757576,0.06060606060606066,0.06060606060606066
switching_var,7,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.6666666666666666,0.7222222222222222,-0.05555555555555558,-0.05555555555555558
switching_var,8,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7948717948717948,0.7692307692307693,0.02564102564102555,0.02564102564102555
switching_var,9,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7105263157894737,0.7105263157894737,0.0,0.0
switching_var,10,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8157894736842105,0.8157894736842105,0.0,0.0
switching_var,11,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7857142857142857,0.7380952380952381,0.04761904761904756,0.04761904761904756
switching_var,12,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8333333333333334,0.9166666666666666,-0.08333333333333326,-0.08333333333333326
switching_var,13,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8536585365853658,0.7317073170731707,0.12195121951219512,0.12195121951219512
switching_var,14,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8571428571428571,0.6857142857142857,0.17142857142857137,0.17142857142857137
switching_var,15,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.84375,0.71875,0.125,0.125
switching_var,16,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.7209302325581395,0.7209302325581395,0.0,0.0
switching_var,17,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.85,0.8,0.04999999999999993,0.04999999999999993
switching_var,18,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.9210526315789473,0.8421052631578947,0.07894736842105265,0.07894736842105265
switching_var,19,lag_accuracy,STCG-v1,PCMCI-ParCorr,0.8536585365853658,0.7560975609756098,0.09756097560975607,0.09756097560975607
