dataset,seed,window_id,start,end,center,true_label,label_purity,inferred_state,aligned_state_label,match
AReMActivities,1,171,25650,25950,25800.0,sitting,1.0,0,sitting,1
AReMActivities,1,172,25800,26100,25950.0,sitting,1.0,0,sitting,1
AReMActivities,1,173,25950,26250,26100.0,sitting,1.0,0,sitting,1
AReMActivities,1,174,26100,26400,26250.0,sitting,1.0,0,sitting,1
AReMActivities,1,175,26250,26550,26400.0,sitting,1.0,0,sitting,1
AReMActivities,1,176,26400,26700,26550.0,sitting,1.0,0,sitting,1
AReMActivities,1,177,26550,26850,26700.0,sitting,1.0,0,sitting,1
AReMActivities,1,178,26700,27000,26850.0,sitting,1.0,0,sitting,1
AReMActivities,1,179,26850,27150,27000.0,sitting,1.0,0,sitting,1
AReMActivities,1,180,27000,27300,27150.0,sitting,1.0,0,sitting,1
AReMActivities,1,181,27150,27450,27300.0,sitting,1.0,0,sitting,1
AReMActivities,1,182,27300,27600,27450.0,sitting,1.0,0,sitting,1
AReMActivities,1,183,27450,27750,27600.0,sitting,1.0,0,sitting,1
AReMActivities,1,184,27600,27900,27750.0,sitting,0.79,0,sitting,1
AReMActivities,1,185,27750,28050,27900.0,standing,0.71,0,sitting,0
AReMActivities,1,186,27900,28200,28050.0,standing,1.0,0,sitting,0
AReMActivities,1,187,28050,28350,28200.0,standing,1.0,0,sitting,0
AReMActivities,1,188,28200,28500,28350.0,standing,1.0,0,sitting,0
AReMActivities,1,189,28350,28650,28500.0,standing,1.0,0,sitting,0
AReMActivities,1,190,28500,28800,28650.0,standing,1.0,0,sitting,0
AReMActivities,1,191,28650,28950,28800.0,standing,1.0,0,sitting,0
AReMActivities,1,192,28800,29100,28950.0,standing,1.0,0,sitting,0
AReMActivities,1,193,28950,29250,29100.0,standing,1.0,0,sitting,0
AReMActivities,1,194,29100,29400,29250.0,standing,1.0,0,sitting,0
AReMActivities,1,195,29250,29550,29400.0,standing,1.0,0,sitting,0
AReMActivities,1,196,29266,29566,29416.0,standing,1.0,0,sitting,0
AReMActivities,2,0,0,300,150.0,bending1,1.0,1,sitting,0
AReMActivities,2,1,150,450,300.0,bending1,1.0,1,sitting,0
AReMActivities,2,2,300,600,450.0,bending1,1.0,1,sitting,0
AReMActivities,2,3,450,750,600.0,bending1,1.0,1,sitting,0
AReMActivities,2,4,600,900,750.0,bending1,1.0,1,sitting,0
AReMActivities,2,5,750,1050,900.0,bending1,1.0,1,sitting,0
AReMActivities,2,6,900,1200,1050.0,bending1,1.0,1,sitting,0
AReMActivities,2,7,1050,1350,1200.0,bending1,1.0,1,sitting,0
AReMActivities,2,8,1200,1500,1350.0,bending1,1.0,1,sitting,0
AReMActivities,2,9,1350,1650,1500.0,bending1,1.0,1,sitting,0
AReMActivities,2,10,1500,1800,1650.0,bending1,1.0,1,sitting,0
AReMActivities,2,11,1650,1950,1800.0,bending1,1.0,1,sitting,0
AReMActivities,2,12,1800,2100,1950.0,bending1,1.0,1,sitting,0
AReMActivities,2,13,1950,2250,2100.0,bending1,1.0,1,sitting,0
AReMActivities,2,14,2100,2400,2250.0,bending1,1.0,1,sitting,0
AReMActivities,2,15,2250,2550,2400.0,bending1,1.0,1,sitting,0
AReMActivities,2,16,2400,2700,2550.0,bending1,1.0,1,sitting,0
AReMActivities,2,17,2550,2850,2700.0,bending1,1.0,1,sitting,0
AReMActivities,2,18,2700,3000,2850.0,bending1,1.0,1,sitting,0
AReMActivities,2,19,2850,3150,3000.0,bending1,1.0,1,sitting,0
AReMActivities,2,20,3000,3300,3150.0,bending1,1.0,1,sitting,0
AReMActivities,2,21,3150,3450,3300.0,bending1,0.7,1,sitting,0
AReMActivities,2,22,3300,3600,3450.0,bending2,0.8,1,sitting,0
AReMActivities,2,23,3450,3750,3600.0,bending2,1.0,1,sitting,0
AReMActivities,2,24,3600,3900,3750.0,bending2,1.0,1,sitting,0
AReMActivities,2,25,3750,4050,3900.0,bending2,1.0,1,sitting,0
AReMActivities,2,26,3900,4200,4050.0,bending2,1.0,1,sitting,0
AReMActivities,2,27,4050,4350,4200.0,bending2,1.0,1,sitting,0
AReMActivities,2,28,4200,4500,4350.0,bending2,1.0,1,sitting,0
AReMActivities,2,29,4350,4650,4500.0,bending2,1.0,1,sitting,0
AReMActivities,2,30,4500,4800,4650.0,bending2,1.0,1,sitting,0
AReMActivities,2,31,4650,4950,4800.0,bending2,1.0,1,sitting,0
AReMActivities,2,32,4800,5100,4950.0,bending2,1.0,1,sitting,0
AReMActivities,2,33,4950,5250,5100.0,bending2,1.0,1,sitting,0
AReMActivities,2,34,5100,5400,5250.0,bending2,1.0,1,sitting,0
AReMActivities,2,35,5250,5550,5400.0,bending2,1.0,1,sitting,0
AReMActivities,2,36,5400,5700,5550.0,bending2,1.0,1,sitting,0
AReMActivities,2,37,5550,5850,5700.0,bending2,1.0,1,sitting,0
AReMActivities,2,38,5700,6000,5850.0,bending2,1.0,1,sitting,0
AReMActivities,2,39,5850,6150,6000.0,bending2,1.0,1,sitting,0
AReMActivities,2,40,6000,6300,6150.0,bending2,0.8,0,cycling,0
AReMActivities,2,41,6150,6450,6300.0,cycling,0.7,0,cycling,1
AReMActivities,2,42,6300,6600,6450.0,cycling,1.0,0,cycling,1
AReMActivities,2,43,6450,6750,6600.0,cycling,1.0,0,cycling,1
AReMActivities,2,44,6600,6900,6750.0,cycling,1.0,0,cycling,1
AReMActivities,2,45,6750,7050,6900.0,cycling,1.0,0,cycling,1
AReMActivities,2,46,6900,7200,7050.0,cycling,1.0,0,cycling,1
AReMActivities,2,47,7050,7350,7200.0,cycling,1.0,0,cycling,1
AReMActivities,2,48,7200,7500,7350.0,cycling,1.0,0,cycling,1
AReMActivities,2,49,7350,7650,7500.0,cycling,1.0,0,cycling,1
AReMActivities,2,50,7500,7800,7650.0,cycling,1.0,0,cycling,1
AReMActivities,2,51,7650,7950,7800.0,cycling,1.0,0,cycling,1
AReMActivities,2,52,7800,8100,7950.0,cycling,1.0,0,cycling,1
AReMActivities,2,53,7950,8250,8100.0,cycling,1.0,0,cycling,1
AReMActivities,2,54,8100,8400,8250.0,cycling,1.0,0,cycling,1
AReMActivities,2,55,8250,8550,8400.0,cycling,1.0,0,cycling,1
AReMActivities,2,56,8400,8700,8550.0,cycling,1.0,0,cycling,1
AReMActivities,2,57,8550,8850,8700.0,cycling,1.0,0,cycling,1
AReMActivities,2,58,8700,9000,8850.0,cycling,1.0,0,cycling,1
AReMActivities,2,59,8850,9150,9000.0,cycling,1.0,0,cycling,1
AReMActivities,2,60,9000,9300,9150.0,cycling,1.0,0,cycling,1
AReMActivities,2,61,9150,9450,9300.0,cycling,1.0,0,cycling,1
AReMActivities,2,62,9300,9600,9450.0,cycling,1.0,0,cycling,1
AReMActivities,2,63,9450,9750,9600.0,cycling,1.0,0,cycling,1
AReMActivities,2,64,9600,9900,9750.0,cycling,1.0,0,cycling,1
AReMActivities,2,65,9750,10050,9900.0,cycling,1.0,0,cycling,1
AReMActivities,2,66,9900,10200,10050.0,cycling,1.0,0,cycling,1
AReMActivities,2,67,10050,10350,10200.0,cycling,1.0,0,cycling,1
AReMActivities,2,68,10200,10500,10350.0,cycling,1.0,0,cycling,1
AReMActivities,2,69,10350,10650,10500.0,cycling,1.0,0,cycling,1
AReMActivities,2,70,10500,10800,10650.0,cycling,1.0,0,cycling,1
AReMActivities,2,71,10650,10950,10800.0,cycling,1.0,0,cycling,1
AReMActivities,2,72,10800,11100,10950.0,cycling,1.0,0,cycling,1
AReMActivities,2,73,10950,11250,11100.0,cycling,1.0,0,cycling,1
AReMActivities,2,74,11100,11400,11250.0,cycling,1.0,0,cycling,1
AReMActivities,2,75,11250,11550,11400.0,cycling,1.0,0,cycling,1
AReMActivities,2,76,11400,11700,11550.0,cycling,1.0,0,cycling,1
AReMActivities,2,77,11550,11850,11700.0,cycling,1.0,0,cycling,1
AReMActivities,2,78,11700,12000,11850.0,cycling,1.0,0,cycling,1
AReMActivities,2,79,11850,12150,12000.0,cycling,1.0,0,cycling,1
AReMActivities,2,80,12000,12300,12150.0,cycling,1.0,0,cycling,1
AReMActivities,2,81,12150,12450,12300.0,cycling,1.0,0,cycling,1
AReMActivities,2,82,12300,12600,12450.0,cycling,1.0,0,cycling,1
AReMActivities,2,83,12450,12750,12600.0,cycling,1.0,0,cycling,1
AReMActivities,2,84,12600,12900,12750.0,cycling,1.0,0,cycling,1
AReMActivities,2,85,12750,13050,12900.0,cycling,1.0,0,cycling,1
AReMActivities,2,86,12900,13200,13050.0,cycling,1.0,0,cycling,1
AReMActivities,2,87,13050,13350,13200.0,cycling,1.0,0,cycling,1
AReMActivities,2,88,13200,13500,13350.0,cycling,0.7933333333333333,0,cycling,1
AReMActivities,2,89,13350,13650,13500.0,lying,0.7066666666666667,1,sitting,0
AReMActivities,2,90,13500,13800,13650.0,lying,1.0,1,sitting,0
AReMActivities,2,91,13650,13950,13800.0,lying,1.0,1,sitting,0
AReMActivities,2,92,13800,14100,13950.0,lying,1.0,1,sitting,0
AReMActivities,2,93,13950,14250,14100.0,lying,1.0,1,sitting,0
AReMActivities,2,94,14100,14400,14250.0,lying,1.0,0,cycling,0
AReMActivities,2,95,14250,14550,14400.0,lying,1.0,1,sitting,0
AReMActivities,2,96,14400,14700,14550.0,lying,1.0,1,sitting,0
AReMActivities,2,97,14550,14850,14700.0,lying,1.0,1,sitting,0
AReMActivities,2,98,14700,15000,14850.0,lying,1.0,1,sitting,0
AReMActivities,2,99,14850,15150,15000.0,lying,1.0,1,sitting,0
AReMActivities,2,100,15000,15300,15150.0,lying,1.0,0,cycling,0
AReMActivities,2,101,15150,15450,15300.0,lying,1.0,1,sitting,0
AReMActivities,2,102,15300,15600,15450.0,lying,1.0,1,sitting,0
AReMActivities,2,103,15450,15750,15600.0,lying,1.0,1,sitting,0
AReMActivities,2,104,15600,15900,15750.0,lying,1.0,1,sitting,0
AReMActivities,2,105,15750,16050,15900.0,lying,1.0,1,sitting,0
AReMActivities,2,106,15900,16200,16050.0,lying,1.0,1,sitting,0
AReMActivities,2,107,16050,16350,16200.0,lying,1.0,1,sitting,0
AReMActivities,2,108,16200,16500,16350.0,lying,1.0,1,sitting,0
AReMActivities,2,109,16350,16650,16500.0,lying,1.0,1,sitting,0
AReMActivities,2,110,16500,16800,16650.0,lying,1.0,1,sitting,0
AReMActivities,2,111,16650,16950,16800.0,lying,1.0,1,sitting,0
AReMActivities,2,112,16800,17100,16950.0,lying,1.0,1,sitting,0
AReMActivities,2,113,16950,17250,17100.0,lying,1.0,1,sitting,0
AReMActivities,2,114,17100,17400,17250.0,lying,1.0,1,sitting,0
AReMActivities,2,115,17250,17550,17400.0,lying,1.0,1,sitting,0
AReMActivities,2,116,17400,17700,17550.0,lying,1.0,1,sitting,0
AReMActivities,2,117,17550,17850,17700.0,lying,1.0,1,sitting,0
AReMActivities,2,118,17700,18000,17850.0,lying,1.0,1,sitting,0
AReMActivities,2,119,17850,18150,18000.0,lying,1.0,1,sitting,0
AReMActivities,2,120,18000,18300,18150.0,lying,1.0,1,sitting,0
AReMActivities,2,121,18150,18450,18300.0,lying,1.0,1,sitting,0
AReMActivities,2,122,18300,18600,18450.0,lying,1.0,1,sitting,0
AReMActivities,2,123,18450,18750,18600.0,lying,1.0,1,sitting,0
AReMActivities,2,124,18600,18900,18750.0,lying,1.0,1,sitting,0
AReMActivities,2,125,18750,19050,18900.0,lying,1.0,1,sitting,0
AReMActivities,2,126,18900,19200,19050.0,lying,1.0,1,sitting,0
AReMActivities,2,127,19050,19350,19200.0,lying,1.0,1,sitting,0
AReMActivities,2,128,19200,19500,19350.0,lying,1.0,1,sitting,0
AReMActivities,2,129,19350,19650,19500.0,lying,1.0,1,sitting,0
AReMActivities,2,130,19500,19800,19650.0,lying,1.0,1,sitting,0
AReMActivities,2,131,19650,19950,19800.0,lying,1.0,1,sitting,0
AReMActivities,2,132,19800,20100,19950.0,lying,1.0,1,sitting,0
AReMActivities,2,133,19950,20250,20100.0,lying,1.0,1,sitting,0
AReMActivities,2,134,20100,20400,20250.0,lying,1.0,1,sitting,0
AReMActivities,2,135,20250,20550,20400.0,lying,1.0,1,sitting,0
AReMActivities,2,136,20400,20700,20550.0,lying,0.7933333333333333,1,sitting,0
AReMActivities,2,137,20550,20850,20700.0,sitting,0.7066666666666667,1,sitting,1
AReMActivities,2,138,20700,21000,20850.0,sitting,1.0,1,sitting,1
AReMActivities,2,139,20850,21150,21000.0,sitting,1.0,1,sitting,1
AReMActivities,2,140,21000,21300,21150.0,sitting,1.0,1,sitting,1
AReMActivities,2,141,21150,21450,21300.0,sitting,1.0,1,sitting,1
AReMActivities,2,142,21300,21600,21450.0,sitting,1.0,1,sitting,1
AReMActivities,2,143,21450,21750,21600.0,sitting,1.0,1,sitting,1
AReMActivities,2,144,21600,21900,21750.0,sitting,1.0,1,sitting,1
AReMActivities,2,145,21750,22050,21900.0,sitting,1.0,1,sitting,1
AReMActivities,2,146,21900,22200,22050.0,sitting,1.0,1,sitting,1
AReMActivities,2,147,22050,22350,22200.0,sitting,1.0,1,sitting,1
AReMActivities,2,148,22200,22500,22350.0,sitting,1.0,1,sitting,1
AReMActivities,2,149,22350,22650,22500.0,sitting,1.0,1,sitting,1
AReMActivities,2,150,22500,22800,22650.0,sitting,1.0,1,sitting,1
AReMActivities,2,151,22650,22950,22800.0,sitting,1.0,1,sitting,1
AReMActivities,2,152,22800,23100,22950.0,sitting,1.0,1,sitting,1
AReMActivities,2,153,22950,23250,23100.0,sitting,1.0,1,sitting,1
AReMActivities,2,154,23100,23400,23250.0,sitting,1.0,1,sitting,1
AReMActivities,2,155,23250,23550,23400.0,sitting,1.0,1,sitting,1
AReMActivities,2,156,23400,23700,23550.0,sitting,1.0,1,sitting,1
AReMActivities,2,157,23550,23850,23700.0,sitting,1.0,1,sitting,1
AReMActivities,2,158,23700,24000,23850.0,sitting,1.0,1,sitting,1
AReMActivities,2,159,23850,24150,24000.0,sitting,1.0,1,sitting,1
AReMActivities,2,160,24000,24300,24150.0,sitting,1.0,1,sitting,1
AReMActivities,2,161,24150,24450,24300.0,sitting,1.0,1,sitting,1
AReMActivities,2,162,24300,24600,24450.0,sitting,1.0,1,sitting,1
AReMActivities,2,163,24450,24750,24600.0,sitting,1.0,1,sitting,1
AReMActivities,2,164,24600,24900,24750.0,sitting,1.0,1,sitting,1
AReMActivities,2,165,24750,25050,24900.0,sitting,1.0,1,sitting,1
AReMActivities,2,166,24900,25200,25050.0,sitting,1.0,1,sitting,1
AReMActivities,2,167,25050,25350,25200.0,sitting,1.0,1,sitting,1
AReMActivities,2,168,25200,25500,25350.0,sitting,1.0,1,sitting,1
AReMActivities,2,169,25350,25650,25500.0,sitting,1.0,1,sitting,1
AReMActivities,2,170,25500,25800,25650.0,sitting,1.0,1,sitting,1
AReMActivities,2,171,25650,25950,25800.0,sitting,1.0,1,sitting,1
AReMActivities,2,172,25800,26100,25950.0,sitting,1.0,1,sitting,1
AReMActivities,2,173,25950,26250,26100.0,sitting,1.0,1,sitting,1
AReMActivities,2,174,26100,26400,26250.0,sitting,1.0,1,sitting,1
AReMActivities,2,175,26250,26550,26400.0,sitting,1.0,1,sitting,1
AReMActivities,2,176,26400,26700,26550.0,sitting,1.0,1,sitting,1
AReMActivities,2,177,26550,26850,26700.0,sitting,1.0,1,sitting,1
AReMActivities,2,178,26700,27000,26850.0,sitting,1.0,1,sitting,1
AReMActivities,2,179,26850,27150,27000.0,sitting,1.0,1,sitting,1
AReMActivities,2,180,27000,27300,27150.0,sitting,1.0,1,sitting,1
AReMActivities,2,181,27150,27450,27300.0,sitting,1.0,1,sitting,1
AReMActivities,2,182,27300,27600,27450.0,sitting,1.0,1,sitting,1
AReMActivities,2,183,27450,27750,27600.0,sitting,1.0,1,sitting,1
AReMActivities,2,184,27600,27900,27750.0,sitting,0.79,1,sitting,1
AReMActivities,2,185,27750,28050,27900.0,standing,0.71,1,sitting,0
AReMActivities,2,186,27900,28200,28050.0,standing,1.0,1,sitting,0
AReMActivities,2,187,28050,28350,28200.0,standing,1.0,1,sitting,0
AReMActivities,2,188,28200,28500,28350.0,standing,1.0,1,sitting,0
AReMActivities,2,189,28350,28650,28500.0,standing,1.0,1,sitting,0
AReMActivities,2,190,28500,28800,28650.0,standing,1.0,1,sitting,0
AReMActivities,2,191,28650,28950,28800.0,standing,1.0,1,sitting,0
AReMActivities,2,192,28800,29100,28950.0,standing,1.0,1,sitting,0
AReMActivities,2,193,28950,29250,29100.0,standing,1.0,1,sitting,0
AReMActivities,2,194,29100,29400,29250.0,standing,1.0,1,sitting,0
AReMActivities,2,195,29250,29550,29400.0,standing,1.0,1,sitting,0
AReMActivities,2,196,29266,29566,29416.0,standing,1.0,1,sitting,0
AReMActivities,3,0,0,300,150.0,bending1,1.0,1,sitting,0
AReMActivities,3,1,150,450,300.0,bending1,1.0,1,sitting,0
AReMActivities,3,2,300,600,450.0,bending1,1.0,1,sitting,0
AReMActivities,3,3,450,750,600.0,bending1,1.0,1,sitting,0
AReMActivities,3,4,600,900,750.0,bending1,1.0,1,sitting,0
AReMActivities,3,5,750,1050,900.0,bending1,1.0,1,sitting,0
AReMActivities,3,6,900,1200,1050.0,bending1,1.0,1,sitting,0
AReMActivities,3,7,1050,1350,1200.0,bending1,1.0,1,sitting,0
AReMActivities,3,8,1200,1500,1350.0,bending1,1.0,1,sitting,0
AReMActivities,3,9,1350,1650,1500.0,bending1,1.0,1,sitting,0
AReMActivities,3,10,1500,1800,1650.0,bending1,1.0,1,sitting,0
AReMActivities,3,11,1650,1950,1800.0,bending1,1.0,1,sitting,0
AReMActivities,3,12,1800,2100,1950.0,bending1,1.0,1,sitting,0
AReMActivities,3,13,1950,2250,2100.0,bending1,1.0,1,sitting,0
AReMActivities,3,14,2100,2400,2250.0,bending1,1.0,1,sitting,0
AReMActivities,3,15,2250,2550,2400.0,bending1,1.0,1,sitting,0
AReMActivities,3,16,2400,2700,2550.0,bending1,1.0,1,sitting,0
AReMActivities,3,17,2550,2850,2700.0,bending1,1.0,1,sitting,0
AReMActivities,3,18,2700,3000,2850.0,bending1,1.0,1,sitting,0
AReMActivities,3,19,2850,3150,3000.0,bending1,1.0,1,sitting,0
AReMActivities,3,20,3000,3300,3150.0,bending1,1.0,1,sitting,0
AReMActivities,3,21,3150,3450,3300.0,bending1,0.7,1,sitting,0
AReMActivities,3,22,3300,3600,3450.0,bending2,0.8,1,sitting,0
AReMActivities,3,23,3450,3750,3600.0,bending2,1.0,1,sitting,0
AReMActivities,3,24,3600,3900,3750.0,bending2,1.0,1,sitting,0
AReMActivities,3,25,3750,4050,3900.0,bending2,1.0,1,sitting,0
AReMActivities,3,26,3900,4200,4050.0,bending2,1.0,1,sitting,0
AReMActivities,3,27,4050,4350,4200.0,bending2,1.0,1,sitting,0
AReMActivities,3,28,4200,4500,4350.0,bending2,1.0,1,sitting,0
AReMActivities,3,29,4350,4650,4500.0,bending2,1.0,1,sitting,0
AReMActivities,3,30,4500,4800,4650.0,bending2,1.0,1,sitting,0
AReMActivities,3,31,4650,4950,4800.0,bending2,1.0,1,sitting,0
AReMActivities,3,32,4800,5100,4950.0,bending2,1.0,1,sitting,0
AReMActivities,3,33,4950,5250,5100.0,bending2,1.0,1,sitting,0
AReMActivities,3,34,5100,5400,5250.0,bending2,1.0,1,sitting,0
AReMActivities,3,35,5250,5550,5400.0,bending2,1.0,1,sitting,0
AReMActivities,3,36,5400,5700,5550.0,bending2,1.0,1,sitting,0
AReMActivities,3,37,5550,5850,5700.0,bending2,1.0,1,sitting,0
AReMActivities,3,38,5700,6000,5850.0,bending2,1.0,1,sitting,0
AReMActivities,3,39,5850,6150,6000.0,bending2,1.0,1,sitting,0
AReMActivities,3,40,6000,6300,6150.0,bending2,0.8,0,cycling,0
AReMActivities,3,41,6150,6450,6300.0,cycling,0.7,0,cycling,1
AReMActivities,3,42,6300,6600,6450.0,cycling,1.0,0,cycling,1
AReMActivities,3,43,6450,6750,6600.0,cycling,1.0,0,cycling,1
AReMActivities,3,44,6600,6900,6750.0,cycling,1.0,0,cycling,1
AReMActivities,3,45,6750,7050,6900.0,cycling,1.0,0,cycling,1
AReMActivities,3,46,6900,7200,7050.0,cycling,1.0,0,cycling,1
AReMActivities,3,47,7050,7350,7200.0,cycling,1.0,0,cycling,1
AReMActivities,3,48,7200,7500,7350.0,cycling,1.0,0,cycling,1
AReMActivities,3,49,7350,7650,7500.0,cycling,1.0,0,cycling,1
AReMActivities,3,50,7500,7800,7650.0,cycling,1.0,0,cycling,1
AReMActivities,3,51,7650,7950,7800.0,cycling,1.0,0,cycling,1
AReMActivities,3,52,7800,8100,7950.0,cycling,1.0,0,cycling,1
AReMActivities,3,53,7950,8250,8100.0,cycling,1.0,0,cycling,1
AReMActivities,3,54,8100,8400,8250.0,cycling,1.0,0,cycling,1
AReMActivities,3,55,8250,8550,8400.0,cycling,1.0,0,cycling,1
AReMActivities,3,56,8400,8700,8550.0,cycling,1.0,0,cycling,1
AReMActivities,3,57,8550,8850,8700.0,cycling,1.0,0,cycling,1
AReMActivities,3,58,8700,9000,8850.0,cycling,1.0,0,cycling,1
AReMActivities,3,59,8850,9150,9000.0,cycling,1.0,0,cycling,1
AReMActivities,3,60,9000,9300,9150.0,cycling,1.0,0,cycling,1
AReMActivities,3,61,9150,9450,9300.0,cycling,1.0,0,cycling,1
AReMActivities,3,62,9300,9600,9450.0,cycling,1.0,0,cycling,1
AReMActivities,3,63,9450,9750,9600.0,cycling,1.0,0,cycling,1
AReMActivities,3,64,9600,9900,9750.0,cycling,1.0,0,cycling,1
AReMActivities,3,65,9750,10050,9900.0,cycling,1.0,0,cycling,1
AReMActivities,3,66,9900,10200,10050.0,cycling,1.0,0,cycling,1
AReMActivities,3,67,10050,10350,10200.0,cycling,1.0,0,cycling,1
AReMActivities,3,68,10200,10500,10350.0,cycling,1.0,0,cycling,1
AReMActivities,3,69,10350,10650,10500.0,cycling,1.0,0,cycling,1
AReMActivities,3,70,10500,10800,10650.0,cycling,1.0,0,cycling,1
AReMActivities,3,71,10650,10950,10800.0,cycling,1.0,0,cycling,1
AReMActivities,3,72,10800,11100,10950.0,cycling,1.0,0,cycling,1
AReMActivities,3,73,10950,11250,11100.0,cycling,1.0,0,cycling,1
AReMActivities,3,74,11100,11400,11250.0,cycling,1.0,0,cycling,1
AReMActivities,3,75,11250,11550,11400.0,cycling,1.0,0,cycling,1
AReMActivities,3,76,11400,11700,11550.0,cycling,1.0,0,cycling,1
AReMActivities,3,77,11550,11850,11700.0,cycling,1.0,0,cycling,1
AReMActivities,3,78,11700,12000,11850.0,cycling,1.0,0,cycling,1
AReMActivities,3,79,11850,12150,12000.0,cycling,1.0,0,cycling,1
AReMActivities,3,80,12000,12300,12150.0,cycling,1.0,0,cycling,1
AReMActivities,3,81,12150,12450,12300.0,cycling,1.0,0,cycling,1
AReMActivities,3,82,12300,12600,12450.0,cycling,1.0,0,cycling,1
AReMActivities,3,83,12450,12750,12600.0,cycling,1.0,0,cycling,1
AReMActivities,3,84,12600,12900,12750.0,cycling,1.0,0,cycling,1
AReMActivities,3,85,12750,13050,12900.0,cycling,1.0,0,cycling,1
AReMActivities,3,86,12900,13200,13050.0,cycling,1.0,0,cycling,1
AReMActivities,3,87,13050,13350,13200.0,cycling,1.0,0,cycling,1
AReMActivities,3,88,13200,13500,13350.0,cycling,0.7933333333333333,0,cycling,1
AReMActivities,3,89,13350,13650,13500.0,lying,0.7066666666666667,1,sitting,0
AReMActivities,3,90,13500,13800,13650.0,lying,1.0,1,sitting,0
AReMActivities,3,91,13650,13950,13800.0,lying,1.0,1,sitting,0
AReMActivities,3,92,13800,14100,13950.0,lying,1.0,1,sitting,0
AReMActivities,3,93,13950,14250,14100.0,lying,1.0,1,sitting,0
AReMActivities,3,94,14100,14400,14250.0,lying,1.0,0,cycling,0
AReMActivities,3,95,14250,14550,14400.0,lying,1.0,1,sitting,0
AReMActivities,3,96,14400,14700,14550.0,lying,1.0,1,sitting,0
AReMActivities,3,97,14550,14850,14700.0,lying,1.0,1,sitting,0
AReMActivities,3,98,14700,15000,14850.0,lying,1.0,1,sitting,0
AReMActivities,3,99,14850,15150,15000.0,lying,1.0,1,sitting,0
AReMActivities,3,100,15000,15300,15150.0,lying,1.0,0,cycling,0
AReMActivities,3,101,15150,15450,15300.0,lying,1.0,1,sitting,0
AReMActivities,3,102,15300,15600,15450.0,lying,1.0,1,sitting,0
AReMActivities,3,103,15450,15750,15600.0,lying,1.0,1,sitting,0
AReMActivities,3,104,15600,15900,15750.0,lying,1.0,1,sitting,0
AReMActivities,3,105,15750,16050,15900.0,lying,1.0,1,sitting,0
AReMActivities,3,106,15900,16200,16050.0,lying,1.0,1,sitting,0
AReMActivities,3,107,16050,16350,16200.0,lying,1.0,1,sitting,0
AReMActivities,3,108,16200,16500,16350.0,lying,1.0,1,sitting,0
AReMActivities,3,109,16350,16650,16500.0,lying,1.0,1,sitting,0
AReMActivities,3,110,16500,16800,16650.0,lying,1.0,1,sitting,0
AReMActivities,3,111,16650,16950,16800.0,lying,1.0,1,sitting,0
AReMActivities,3,112,16800,17100,16950.0,lying,1.0,1,sitting,0
AReMActivities,3,113,16950,17250,17100.0,lying,1.0,1,sitting,0
AReMActivities,3,114,17100,17400,17250.0,lying,1.0,1,sitting,0
AReMActivities,3,115,17250,17550,17400.0,lying,1.0,1,sitting,0
AReMActivities,3,116,17400,17700,17550.0,lying,1.0,1,sitting,0
AReMActivities,3,117,17550,17850,17700.0,lying,1.0,1,sitting,0
AReMActivities,3,118,17700,18000,17850.0,lying,1.0,1,sitting,0
AReMActivities,3,119,17850,18150,18000.0,lying,1.0,1,sitting,0
AReMActivities,3,120,18000,18300,18150.0,lying,1.0,1,sitting,0
AReMActivities,3,121,18150,18450,18300.0,lying,1.0,1,sitting,0
AReMActivities,3,122,18300,18600,18450.0,lying,1.0,1,sitting,0
AReMActivities,3,123,18450,18750,18600.0,lying,1.0,1,sitting,0
AReMActivities,3,124,18600,18900,18750.0,lying,1.0,1,sitting,0
AReMActivities,3,125,18750,19050,18900.0,lying,1.0,1,sitting,0
AReMActivities,3,126,18900,19200,19050.0,lying,1.0,1,sitting,0
AReMActivities,3,127,19050,19350,19200.0,lying,1.0,1,sitting,0
AReMActivities,3,128,19200,19500,19350.0,lying,1.0,1,sitting,0
AReMActivities,3,129,19350,19650,19500.0,lying,1.0,1,sitting,0
AReMActivities,3,130,19500,19800,19650.0,lying,1.0,1,sitting,0
AReMActivities,3,131,19650,19950,19800.0,lying,1.0,1,sitting,0
AReMActivities,3,132,19800,20100,19950.0,lying,1.0,1,sitting,0
AReMActivities,3,133,19950,20250,20100.0,lying,1.0,1,sitting,0
AReMActivities,3,134,20100,20400,20250.0,lying,1.0,1,sitting,0
AReMActivities,3,135,20250,20550,20400.0,lying,1.0,1,sitting,0
AReMActivities,3,136,20400,20700,20550.0,lying,0.7933333333333333,1,sitting,0
AReMActivities,3,137,20550,20850,20700.0,sitting,0.7066666666666667,1,sitting,1
AReMActivities,3,138,20700,21000,20850.0,sitting,1.0,1,sitting,1
AReMActivities,3,139,20850,21150,21000.0,sitting,1.0,1,sitting,1
AReMActivities,3,140,21000,21300,21150.0,sitting,1.0,1,sitting,1
AReMActivities,3,141,21150,21450,21300.0,sitting,1.0,1,sitting,1
AReMActivities,3,142,21300,21600,21450.0,sitting,1.0,1,sitting,1
AReMActivities,3,143,21450,21750,21600.0,sitting,1.0,1,sitting,1
AReMActivities,3,144,21600,21900,21750.0,sitting,1.0,1,sitting,1
AReMActivities,3,145,21750,22050,21900.0,sitting,1.0,1,sitting,1
AReMActivities,3,146,21900,22200,22050.0,sitting,1.0,1,sitting,1
